0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.44168693,0.6263679,0.73360515,0.7491108,0.6946723,0.4746237,0.28710163,0.69644064,0.80418766,0.7587156,0.45014012,0.7501427,0.7467335,0.5757774,0.72281253,0.27862158,0.36948293,0.8048816,0.6553547,0.4462507,0.63270164,0.6951543,0.6966915,0.72517943,0.75711083,0.27140126,0.5276655,0.899083,0.62648,0.266559,0.7243625,0.79546976,0.704318,0.657289,0.5036622,0.45866674,0.7807789,0.23674065,0.869821,0.12885314,0.81727695,0.6556899,0.8206927,0.7062401,0.72810686,0.6198812,0.7979943,0.10324082,0.8066796,0.9461961,0.6261727,0.63577944,0.81802374,0.42697528,0.5826139,0.5057694,0.9194223,0.6762271,0.5152601,0.07723868,0.5693749,0.68456733,0.7584887,0.18170017,0.7880481,0.6528794,0.84274054,0.74765056,0.5832481,0.50161487,0.76917493,0.7457086,0.731113,0.6797982,0.64884806,0.74237317,0.7011374,0.70828426,0.8638401,0.5286299,0.63143414,0.21350846,0.8473838,0.3685745,0.490757,0.5011438,0.85142374,0.590298,0.77180284,0.45622543,0.07640767,0.056453824,0.7267828,0.59680957,0.6987651,0.62930983,0.8187674,0.7018391,0.68466455,0.6024342
0.45404732,0.5731602,0.6706921,0.7218684,0.6612748,0.3786405,0.28841388,0.6545574,0.8206552,0.6897788,0.48595977,0.76032364,0.74526626,0.5450293,0.66916287,0.3088673,0.41305324,0.8031453,0.6381156,0.4246646,0.6600774,0.68943596,0.6613401,0.7345462,0.6693471,0.26270288,0.5515446,0.8669623,0.63745356,0.2669399,0.7472412,0.786516,0.7290677,0.65527046,0.51290613,0.3940537,0.70007235,0.31634533,0.8847422,0.17368823,0.7979318,0.67968905,0.79886806,0.69322205,0.7240469,0.54754055,0.8243923,0.12707883,0.8365993,0.9578861,0.6228164,0.6278619,0.8114901,0.40033785,0.50065005,0.43261263,0.89147204,0.6502505,0.469537,0.13592601,0.49471086,0.6935253,0.7647156,0.20944741,0.7789218,0.6645377,0.835771,0.7284527,0.5647143,0.50433797,0.7746316,0.73558193,0.6801178,0.56046814,0.59298825,0.6410922,0.68005234,0.63034993,0.8098547,0.45380566,0.6348233,0.23027235,0.8115962,0.4086074,0.5581979,0.4778864,0.79493314,0.6196125,0.7407191,0.43991587,0.11813399,0.15470171,0.66408616,0.59007496,0.74426466,0.59457284,0.81652045,0.643925,0.637624,0.6546583
0.6202999,0.5180987,0.4794823,0.5088159,0.6201348,0.52701974,0.31635675,0.5988436,0.5062901,0.4824368,0.609861,0.8400549,0.7178643,0.47447723,0.60777986,0.34021568,0.42637408,0.69570625,0.56979895,0.28002363,0.66745615,0.7586555,0.51878935,0.7299318,0.84043634,0.35562164,0.30274457,0.9211386,0.6857965,0.3410609,0.8205854,0.84490514,0.70654726,0.5585044,0.5054034,0.25303748,0.71069723,0.34799865,0.67062855,0.22281826,0.7640224,0.68206626,0.715734,0.55677545,0.61604494,0.36155492,0.5632534,0.14016286,0.86198735,0.91878855,0.43769503,0.7539363,0.7335197,0.38997677,0.4973651,0.4093925,0.9528184,0.70911896,0.47204676,0.16431308,0.6185851,0.67746675,0.7069678,0.30129677,0.8368063,0.69736314,0.91282076,0.4287354,0.5152914,0.4387455,0.74970514,0.75314295,0.6732284,0.6721808,0.54991937,0.56672275,0.5833657,0.66928214,0.5989597,0.45847243,0.7215623,0.16778791,0.8101822,0.52380455,0.29450858,0.46172306,0.8136004,0.46207523,0.5976989,0.41526467,0.28286773,0.2683704,0.68968904,0.6441746,0.73543155,0.606301,0.7261048,0.45905375,0.73855036,0.60218215
0.524894,0.61814123,0.4377515,0.5911683,0.4435423,0.48518407,0.3484278,0.64824754,0.60591817,0.6463082,0.59967494,0.76311266,0.7162983,0.65542126,0.7222947,0.35991096,0.35782146,0.8319535,0.615041,0.38816407,0.6991466,0.6182494,0.6316302,0.84563947,0.7674799,0.30410066,0.37709016,0.8381932,0.6481986,0.3069417,0.73496443,0.84723437,0.7252327,0.6270257,0.435033,0.29630017,0.72274333,0.34756675,0.8457819,0.20702505,0.7726279,0.68620735,0.71056455,0.74235046,0.75704193,0.39582443,0.56863594,0.17062083,0.7810728,0.9030552,0.5464217,0.6327094,0.87936205,0.485485,0.5688611,0.4490766,0.87909,0.6966928,0.48959136,0.11748791,0.5898945,0.70198005,0.5733795,0.2352111,0.7849682,0.6383928,0.90302736,0.58578193,0.5903117,0.58577883,0.7772258,0.6921405,0.7259762,0.65577924,0.44488198,0.5900899,0.6463638,0.8141166,0.66763294,0.35756585,0.6450695,0.29229686,0.8247437,0.52865136,0.3950203,0.35846043,0.7381169,0.6163329,0.66363937,0.2784613,0.18033582,0.29572853,0.62009424,0.5471033,0.70710874,0.61234784,0.7585747,0.4502328,0.75110936,0.559109
0.33942357,0.25236222,0.52086836,0.6137946,0.62101537,0.43864277,0.68570215,0.4770134,0.5627022,0.765313,0.74869853,0.8231242,0.462718,0.55142885,0.5641183,0.5974642,0.4407416,0.8422662,0.76613206,0.5722722,0.6977109,0.6298889,0.7348007,0.26859936,0.2360794,0.44025907,0.32983348,0.42998105,0.60310006,0.46502048,0.34540185,0.3193527,0.9075979,0.57846063,0.33141968,0.3006266,0.6126839,0.754776,0.88152194,0.7147736,0.7962882,0.7953388,0.5677676,0.5468948,0.8648473,0.6460524,0.42926303,0.6297917,0.6555361,0.697273,0.56934345,0.5353344,0.78934616,0.61735016,0.545211,0.5306535,0.50267565,0.46620673,0.632393,0.59559304,0.4583035,0.7066369,0.30938095,0.35249758,0.5346017,0.46574646,0.6485002,0.25458854,0.7387007,0.56465626,0.7061864,0.3054951,0.55216515,0.5842259,0.27658343,0.48827463,0.17892402,0.77490354,0.5652585,0.21856579,0.64527667,0.6722126,0.5982189,0.72888374,0.7513489,0.582476,0.62420535,0.69596565,0.6592742,0.5526349,0.60748965,0.7415836,0.49685812,0.2277014,0.678257,0.80007833,0.48911735,0.30892518,0.78882897,0.95915866
0.4667719,0.5380324,0.64151067,0.59418976,0.681448,0.46407664,0.3993482,0.64788175,0.73791736,0.7552265,0.559775,0.7584323,0.7432858,0.4644375,0.5174744,0.30551255,0.4927192,0.5408839,0.76836354,0.3612247,0.5435659,0.6785133,0.3515718,0.5532023,0.81252146,0.4316414,0.45433304,0.9151249,0.66718596,0.3175645,0.67540604,0.7859364,0.71001,0.5293875,0.4979451,0.38291997,0.67698807,0.4070305,0.8023014,0.12774366,0.71013945,0.598621,0.657907,0.3282727,0.78597933,0.4247671,0.5910116,0.21132553,0.88961965,0.8444282,0.4469618,0.65271646,0.6105266,0.32658535,0.48557556,0.4590366,0.9097275,0.72533387,0.5337739,0.21148777,0.5057373,0.7029306,0.6741229,0.26750624,0.75328624,0.68687224,0.8227677,0.5095062,0.49579197,0.22501779,0.7549193,0.6962826,0.6773443,0.6333214,0.5283518,0.5603712,0.6277042,0.4146158,0.59406275,0.3911866,0.7057225,0.3195305,0.71149653,0.4304384,0.6124304,0.46203426,0.84763134,0.34401995,0.66677004,0.38695198,0.23653361,0.29730427,0.70338786,0.551339,0.7197092,0.6764852,0.84502447,0.62866306,0.75050426,0.66762346
0.60442644,0.5795987,0.80815303,0.5558586,0.74430054,0.63383335,0.4116107,0.8191043,0.7901425,0.7659205,0.49955615,0.7721167,0.74504757,0.46136713,0.52023464,0.1326766,0.57023495,0.3568546,0.77397144,0.29584044,0.4273696,0.7680998,0.13967216,0.4535844,0.87511945,0.4271145,0.5507753,1.0,0.76034504,0.31999153,0.809752,0.8319049,0.6759462,0.46199122,0.61466986,0.5422968,0.8085006,0.35683787,0.69559777,0.11025804,0.7508578,0.52703166,0.7494792,0.08843458,0.73886096,0.50725853,0.56841964,0.13962862,0.96125215,0.7751114,0.4033523,0.74936974,0.47216615,0.16479608,0.5390328,0.42981902,0.9983411,0.74854654,0.53999555,0.21601865,0.5918689,0.69092655,0.78931415,0.24038775,0.8040524,0.71154654,0.89741564,0.6631611,0.39575976,0.030037582,0.7822693,0.8179623,0.7235513,0.67881846,0.6344468,0.60248077,0.7370378,0.18613002,0.56483054,0.45718512,0.7756148,0.25312322,0.719743,0.35102546,0.62967396,0.49675232,0.92175066,0.23048836,0.62956643,0.46147445,0.2525893,0.096004814,0.75934005,0.6544252,0.5770767,0.63143057,0.9496391,0.7597351,0.75131834,0.59225196
0.48180217,0.4442382,0.5878027,0.71726465,0.68976074,0.4194301,0.3238108,0.5605211,0.7321453,0.70406103,0.56677765,0.77042097,0.6026928,0.58616275,0.6145412,0.23085412,0.48348,0.8295474,0.7042266,0.4702756,0.6493428,0.7148647,0.67642546,0.62111205,0.51476246,0.2559079,0.3409945,0.6981263,0.7116748,0.32815862,0.66776276,0.7640347,0.7794986,0.6555881,0.3764304,0.42924565,0.83247834,0.39360163,0.8685712,0.3040966,0.813423,0.69279176,0.71356446,0.6797227,0.831118,0.6393777,0.68034196,0.18287954,0.75891834,0.90226716,0.6135522,0.67016673,0.8350537,0.5210479,0.4340042,0.46145952,0.7480271,0.5903311,0.5299525,0.23173353,0.51557726,0.7076409,0.5997024,0.11652684,0.6760498,0.5985662,0.8515052,0.6413757,0.635887,0.5387407,0.7901675,0.71834254,0.5752686,0.5900342,0.47166124,0.5223955,0.50359344,0.74973017,0.79125965,0.36073902,0.66563797,0.30968526,0.7338956,0.5074712,0.5816728,0.5414231,0.8066363,0.6870338,0.70815986,0.4103727,0.21987802,0.25536525,0.59686816,0.5161495,0.69655603,0.6710082,0.6975898,0.46381074,0.7244058,0.7869929
1.0,0.603802,0.89587235,0.78091764,0.9218661,0.82635427,0.7850592,0.3608278,0.70363784,0.9945335,0.4654855,0.64373547,0.44911766,0.27062452,0.91687244,0.79294264,0.29884905,0.0,0.78435993,0.38805625,0.6505146,0.63761044,0.5429472,0.3375072,0.55698705,0.8236859,0.574838,0.8822374,0.22917438,0.49876776,0.42379266,0.5358277,0.1933589,0.6602315,0.38091835,0.48523283,0.05862868,0.6718296,0.2911367,0.38683644,0.8933153,0.4564764,0.87228596,0.79582393,0.77976286,0.83675873,0.8401351,0.7619305,0.7546857,0.7617409,0.1581088,0.6124029,0.7394123,0.5062245,0.628869,0.69194573,0.655015,0.7917915,0.16127461,0.6832447,0.85960793,0.31764194,0.6136168,0.74467576,0.50616705,0.7078713,1.0,0.7202212,0.71821254,0.5493316,0.7545333,0.5298929,0.029738247,0.44979835,0.9359298,0.8437185,0.7052709,0.6006898,0.5864744,0.46403736,0.0,0.53736097,0.47636703,0.17836046,0.39149338,0.32580113,0.49620217,0.69817907,0.60720515,0.9941246,0.736224,0.5214724,0.6965,0.5484301,0.5360137,0.52129006,0.3619146,0.9597539,0.7564266,0.78700024
0.49159092,0.5114575,0.82023185,0.716679,0.7578313,0.5217339,0.39289305,0.82362777,0.69034076,0.784707,0.57090116,0.81946003,0.5718969,0.5640683,0.5755441,0.1410473,0.55792785,0.6822473,0.8229392,0.4090747,0.6208997,0.7677607,0.44312754,0.43864733,0.5394805,0.34867504,0.2933843,0.7159371,0.8452351,0.38796967,0.65095454,0.76046413,0.7695277,0.5772395,0.36461243,0.59596545,0.95031756,0.34628716,0.8168684,0.27109963,0.7619706,0.61728144,0.62755764,0.39521268,0.83940196,0.69470704,0.6396526,0.21347281,0.74449056,0.7572691,0.6009238,0.7383733,0.6792908,0.413865,0.5427944,0.5358172,0.7370369,0.5476783,0.64305246,0.27863735,0.5031778,0.7332262,0.6443167,0.101486176,0.6472041,0.558944,0.87025505,0.6340002,0.60587156,0.3507592,0.81935644,0.8147139,0.6782831,0.70656294,0.42538306,0.6398201,0.48546255,0.5950128,0.87601674,0.41627395,0.6993402,0.36756167,0.596965,0.52276874,0.63133025,0.66274095,0.90197337,0.59903806,0.77940845,0.42086634,0.24453947,0.23228572,0.76463336,0.49907222,0.5949994,0.73756033,0.6946833,0.66394675,0.84828544,0.8191602
