feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
UniRef90_A0A174FN26	condition	CRC	-5.48626841918175	0.212364274162477	66	28	1.44898540928877e-35	4.07918372422973e-31
UniRef90_A0A173UXL2	condition	CRC	-3.85238015288182	0.159236513581969	66	28	6.58624229569545e-34	9.27079465542092e-30
UniRef90_A0A174DSX8	condition	CRC	-5.0653727350296	0.221390906839428	66	28	1.62663179303419e-32	1.52643127458328e-28
UniRef90_A0A174TXD8	condition	CRC	-4.01541290270204	0.178630868709671	66	28	4.45774604046246e-32	3.13736166327748e-28
UniRef90_A0A174DTP7	condition	CRC	-5.1427973830197	0.230834277371634	66	28	7.4031097333718e-32	4.16824690427766e-28
UniRef90_A0A174Q115	condition	CRC	-4.73024454787215	0.21470282322408	66	28	1.39552037222795e-31	6.54778158649354e-28
UniRef90_A0A174XZM4	condition	CRC	-4.05514702422696	0.186223765199429	66	28	2.7029994731709e-31	1.08706915955296e-27
UniRef90_A0A174DIW8	condition	CRC	-5.55650564637652	0.258257589329397	66	28	5.3276997159978e-31	1.87481753005962e-27
UniRef90_A0A174Q0V3	condition	CRC	-3.44285444798144	0.161943891896366	66	28	1.04424149802296e-30	3.26638740581581e-27
UniRef90_A0A174E3Q8	condition	CRC	-5.09490303211067	0.240233588058632	66	28	1.19641088460004e-30	3.36813592232604e-27
UniRef90_A0A174G236	condition	CRC	-3.8023352038177	0.179873498329293	66	28	1.43721320628599e-30	3.67822056212393e-27
UniRef90_A0A174FJF4	condition	CRC	-3.97936404830474	0.189295973962527	66	28	1.96195348396852e-30	4.60274287339016e-27
UniRef90_A0A174UTQ0	condition	CRC	-3.37700086987637	0.161603786957796	66	28	2.74054408224181e-30	5.93475361563626e-27
UniRef90_A0A173ZN05	condition	CRC	-5.43612036310269	0.261959355109436	66	28	4.04469347887219e-30	8.13330077265786e-27
UniRef90_A0A173XR90	condition	CRC	-5.43128350816076	0.262738519544699	66	28	5.01716180593812e-30	9.41620927738467e-27
UniRef90_A0A174ETR6	condition	CRC	-4.14901679237252	0.201600319626222	66	28	6.42357896526784e-30	1.13022871893888e-26
UniRef90_A0A173XA28	condition	CRC	-5.24317194016525	0.258164105062507	66	28	1.34266262199589e-29	2.22344930202519e-26
UniRef90_A0A174FBZ4	condition	CRC	-4.95229370312278	0.247984047069594	66	28	3.41439919073686e-29	5.34012033431245e-26
UniRef90_A0A174RU34	condition	CRC	-4.22071186400692	0.211809902660725	66	28	3.84983651385595e-29	5.70424197568804e-26
UniRef90_A0A174VSP5	condition	CRC	-4.9966538874545	0.251895252413551	66	28	4.95198016017937e-29	6.97040727346848e-26
UniRef90_A0A173ZL04	condition	CRC	-5.19650863770135	0.267193901609727	66	28	1.46763774820776e-28	1.94009873798492e-25
UniRef90_A0A174B182	condition	CRC	-5.85721693663439	0.301344652446502	66	27	1.51613285861283e-28	1.94009873798492e-25
UniRef90_A0A174GXS8	condition	CRC	-5.52253117921807	0.2843593139116	66	29	1.58609283982073e-28	1.94137763594057e-25
UniRef90_A0A174TV79	condition	CRC	-3.21200439503979	0.1655936025355	66	28	1.6976319708897e-28	1.99132230185362e-25
UniRef90_A0A174B451	condition	CRC	-4.51090569358084	0.236290861378693	66	27	4.05703412191102e-28	4.56854498400156e-25
UniRef90_A0A174AQ38	condition	CRC	-4.97221071139782	0.262139569664432	66	28	5.7662339538888e-28	6.24350070268759e-25
UniRef90_A0A174EKC8	condition	CRC	-5.30601957069971	0.281019652888833	66	28	7.39521049634884e-28	7.71073947752639e-25
UniRef90_A0A174DRU7	condition	CRC	-4.17278831050282	0.221505256732183	66	28	8.37115659007459e-28	8.41660001156357e-25
UniRef90_A0A174FPP3	condition	CRC	-5.07299984141115	0.274610601876533	66	28	2.41695862502e-27	2.34628342108838e-24
UniRef90_A0A174WS48	condition	CRC	-4.60590120420328	0.25009700010682	66	28	2.8558253915763e-27	2.6799065474552e-24
UniRef90_A0A174DLU1	condition	CRC	-4.43880906511778	0.241567398620832	66	28	3.22491611886311e-27	2.92863995413659e-24
UniRef90_A0A173WSP5	condition	CRC	-4.37910145728731	0.238784033674261	66	28	3.58328463251688e-27	3.15239465545673e-24
UniRef90_A0A174FX06	condition	CRC	-4.55044350722931	0.248527874109416	66	28	3.90910042680859e-27	3.3348180368338e-24
UniRef90_A0A174BB95	condition	CRC	-4.66453737807304	0.255272408802619	66	27	4.35674343638892e-27	3.50431546346346e-24
UniRef90_A0A174E504	condition	CRC	-5.09121038308269	0.27858401742675	66	28	4.3243657148342e-27	3.50431546346346e-24
UniRef90_A0A174TFU8	condition	CRC	-5.11028035856016	0.280780401223888	66	28	5.39645557358359e-27	4.21201422576421e-24
UniRef90_A0A174V717	condition	CRC	-4.79869495988751	0.263785597666435	66	28	5.53582432343265e-27	4.21201422576421e-24
UniRef90_A0A174XKS9	condition	CRC	-5.07427780548976	0.280277323357041	66	27	7.16605693336046e-27	5.30891670494641e-24
UniRef90_A0A173ZAW0	condition	CRC	-4.89437143926543	0.271928310504988	66	28	9.8120267013542e-27	7.08277373580829e-24
UniRef90_A0A174TYW5	condition	CRC	-4.80243205776807	0.267961526292802	66	28	1.2332499105249e-26	8.67961287027426e-24
UniRef90_A0A174D2X7	condition	CRC	-3.80099309683953	0.212575581815817	66	27	1.39582053998387e-26	9.5670535004048e-24
UniRef90_A0A174H3P2	condition	CRC	-3.6029009128503	0.201581080579104	66	28	1.42730977201265e-26	9.5670535004048e-24
UniRef90_A0A174Y4N1	condition	CRC	-4.38015790292974	0.2481860541836	66	28	2.80229935218991e-26	1.8346588689035e-23
UniRef90_A0A174U6H7	condition	CRC	-4.06130273337097	0.230404218215588	66	28	2.99316752671679e-26	1.91508300482116e-23
UniRef90_A0A174NA31	condition	CRC	-4.97530578744327	0.283987285142362	66	27	4.14257390502844e-26	2.59159423498579e-23
UniRef90_A0A174DNJ4	condition	CRC	-4.67953557839746	0.268492123781658	66	28	5.45351781764689e-26	3.3375529043999e-23
UniRef90_A0A174XPA9	condition	CRC	-4.45907716648598	0.256505084648735	66	27	6.25404045015e-26	3.74603716494942e-23
UniRef90_A0A174FCE8	condition	CRC	-4.58978574554974	0.265969795779101	66	28	9.22373207614211e-26	5.40971886265735e-23
UniRef90_A0A174FGF2	condition	CRC	-4.1832380463346	0.242824467235178	66	28	1.00925600289678e-25	5.79848469256128e-23
UniRef90_A0A173ZGK2	condition	CRC	-4.37122884029325	0.253980202556126	66	28	1.06168092699801e-25	5.97768829136958e-23
UniRef90_A0A173YIH5	condition	CRC	-4.99460709235295	0.29498204561216	66	30	2.51009691343813e-25	1.38557349621785e-22
UniRef90_A0A174AVP8	condition	CRC	-4.35101878008643	0.257300543498392	66	27	2.68438571296578e-25	1.45328512675794e-22
UniRef90_A0A174EDF9	condition	CRC	-5.28177437466021	0.312576956894083	66	27	2.79267377337972e-25	1.48338400128653e-22
UniRef90_A0A173ZC20	condition	CRC	-5.29369013464544	0.313690781789144	66	27	2.99027371954723e-25	1.55892936579062e-22
UniRef90_A0A173WVD7	condition	CRC	-4.94811533473043	0.293924188106373	66	27	3.39516406150079e-25	1.7378301574431e-22
UniRef90_A0A173XHI0	condition	CRC	-4.17351697160567	0.248002951579674	66	28	3.46096947125191e-25	1.73987879561935e-22
UniRef90_A0A174DS62	condition	CRC	-4.55432312482618	0.271889077557736	66	28	4.4112742743654e-25	2.17870514687605e-22
UniRef90_A0A173XH63	condition	CRC	-4.81676303381361	0.288089912485014	66	27	4.86000973426763e-25	2.35894817308797e-22
UniRef90_A0A173U6E9	condition	CRC	-5.01698904502859	0.300591410962684	66	26	5.32565706425506e-25	2.5411508080154e-22
UniRef90_A0A174TID6	condition	CRC	-5.17127585316101	0.309990125324041	66	27	5.46626961553457e-25	2.56477370360882e-22
UniRef90_A0A174HBK6	condition	CRC	-3.91703568864049	0.234990067489935	66	28	5.69555843086141e-25	2.62854690074771e-22
UniRef90_A0A173T9E6	condition	CRC	-4.64755519467057	0.279846586966211	66	27	6.90524206953688e-25	3.1354253990581e-22
UniRef90_A0A174F5D6	condition	CRC	-5.29195781638406	0.318935875538504	66	27	7.23745093226029e-25	3.19717355869671e-22
UniRef90_A0A174HLP6	condition	CRC	-5.09294429721817	0.306966832866729	66	27	7.26836841988454e-25	3.19717355869671e-22
UniRef90_A0A174QXR6	condition	CRC	-4.82704164714956	0.291503255255478	66	27	8.03866552459206e-25	3.48160787458947e-22
UniRef90_A0A174AJT4	condition	CRC	-4.01783889733048	0.24374687156655	66	28	1.01956353474163e-24	4.34890191364337e-22
UniRef90_A0A174D331	condition	CRC	-5.25174325541017	0.318705390921086	66	27	1.0367160378964e-24	4.35606416400888e-22
UniRef90_A0A174EB18	condition	CRC	-4.20869946608207	0.255955785067406	66	28	1.15887396930623e-24	4.72820579476942e-22
UniRef90_A0A174T735	condition	CRC	-5.23695577172492	0.318455978796981	66	26	1.15244291413296e-24	4.72820579476942e-22
UniRef90_A0A174V173	condition	CRC	-5.40175768933533	0.328681430311923	66	27	1.1901954786586e-24	4.78662615931382e-22
UniRef90_A0A174BPT0	condition	CRC	-5.25870909147027	0.320209251005169	66	27	1.23581823267936e-24	4.90010632202667e-22
UniRef90_A0A174VX40	condition	CRC	-4.93718720086169	0.300839479310302	66	27	1.28100831345874e-24	5.00874250562368e-22
UniRef90_A0A173WYV0	condition	CRC	-4.96683440148798	0.302813867888383	66	27	1.31840795317393e-24	5.01631407369555e-22
UniRef90_A0A174UA00	condition	CRC	-4.88530546227953	0.297844037001823	66	27	1.3185821307668e-24	5.01631407369555e-22
UniRef90_A0A174XZN3	condition	CRC	-4.7620544911752	0.290636412735839	66	27	1.3928073262411e-24	5.22804157977861e-22
UniRef90_A0A173XYU1	condition	CRC	-5.01994477872247	0.306717503983139	66	27	1.47566025716923e-24	5.32599840510618e-22
UniRef90_A0A174CC97	condition	CRC	-3.6726303517154	0.224389798271525	66	27	1.4732431750912e-24	5.32599840510618e-22
UniRef90_A0A174T8M5	condition	CRC	-4.74212700561022	0.289666620117917	66	27	1.45565259510407e-24	5.32599840510618e-22
UniRef90_A0A173VHU5	condition	CRC	-3.27022615586977	0.20015237126048	66	29	1.61254080328482e-24	5.7463605941866e-22
UniRef90_A0A173ZIA4	condition	CRC	-4.43295192123082	0.271822292658155	66	28	1.7758861894967e-24	6.18929513712083e-22
UniRef90_A0A174DBT9	condition	CRC	-4.93505314367807	0.302698334053193	66	27	1.8027927012074e-24	6.18929513712083e-22
UniRef90_A0A174LAG1	condition	CRC	-4.07742857889356	0.250075796236781	66	28	1.7957366820733e-24	6.18929513712083e-22
UniRef90_A0A174SEG9	condition	CRC	-4.1600085688473	0.255468531644659	66	28	1.91918524863569e-24	6.50950639995084e-22
UniRef90_A0A174D7P5	condition	CRC	-4.48225525780324	0.275353894832197	66	27	1.95412814596781e-24	6.54912090062927e-22
UniRef90_A0A174Y1B1	condition	CRC	-3.48759785290382	0.214502322901855	66	28	2.07674153628767e-24	6.87816796818475e-22
UniRef90_A0A174QTQ9	condition	CRC	-5.31609699564632	0.327061670468068	66	27	2.10942746262523e-24	6.90518627067736e-22
UniRef90_A0A174UK93	condition	CRC	-4.4583308560055	0.274417164516383	66	27	2.16082767588547e-24	6.9921403139687e-22
UniRef90_A0A174AW29	condition	CRC	-4.41807818204507	0.272426812721387	66	28	2.37028409682418e-24	7.58275430611298e-22
UniRef90_A0A174XNN4	condition	CRC	-4.202334070989	0.259674757159391	66	27	2.64515128691593e-24	8.36699989092777e-22
UniRef90_A0A174BDY1	condition	CRC	-4.51086952459395	0.278924140737388	66	27	2.73682563328407e-24	8.56079058091258e-22
UniRef90_A0A174EDQ0	condition	CRC	-3.86552616651869	0.239246107543503	66	28	2.87358609054887e-24	8.88980171660789e-22
UniRef90_A0A174EZC6	condition	CRC	-5.06096769741558	0.313359664429901	66	27	2.93333730791249e-24	8.97601216221223e-22
UniRef90_A0A174F2K2	condition	CRC	-5.07605909643214	0.314378861037187	66	27	2.9744300766518e-24	9.00388769009693e-22
UniRef90_A0A174V851	condition	CRC	-4.32480068366812	0.268268741266106	66	28	3.22348394460601e-24	9.65399149027111e-22
UniRef90_A0A174V325	condition	CRC	-5.57299510819624	0.347101014054662	66	27	3.97318409521093e-24	1.17740082787766e-21
UniRef90_A0A174GEN3	condition	CRC	-4.59140712564283	0.286178385731344	66	27	4.12857465535498e-24	1.21070451768285e-21
UniRef90_A0A173XLZ0	condition	CRC	-4.77256404975577	0.297855503985857	66	26	4.41315876132637e-24	1.26774740253939e-21
UniRef90_A0A174G3I3	condition	CRC	-5.39915662628335	0.33693173720939	66	27	4.39341489084812e-24	1.26774740253939e-21
UniRef90_A0A174ECW7	condition	CRC	-4.88833051038363	0.305466262465587	66	27	4.70938332773492e-24	1.33917736810498e-21
UniRef90_A0A174XA92	condition	CRC	-4.57884640672261	0.286467318407617	66	27	5.0060431198621e-24	1.40930125910358e-21
UniRef90_A0A174VBY4	condition	CRC	-4.94903055527954	0.310214126714997	66	27	5.51732788097957e-24	1.53785954955779e-21
UniRef90_A0A174TY52	condition	CRC	-4.9249865738455	0.308951951387341	66	27	5.74656433636499e-24	1.58605175683674e-21
UniRef90_A0A174S2D6	condition	CRC	-4.60250129283049	0.288935255224071	66	27	5.96849470903592e-24	1.63131129173572e-21
UniRef90_A0A174SAP7	condition	CRC	-4.31364076548981	0.270932143469281	66	27	6.11835016844758e-24	1.65619032636669e-21
UniRef90_A0A174ASI3	condition	CRC	-4.89902976360908	0.30803624503589	66	27	6.47146641000365e-24	1.73509259404212e-21
UniRef90_A0A174Q3Q7	condition	CRC	-4.11608162506254	0.25903841735455	66	28	6.77509915250834e-24	1.79936406925863e-21
UniRef90_A0A174AW19	condition	CRC	-4.83323087520364	0.304234382360137	66	27	6.8478860795143e-24	1.80169802720081e-21
UniRef90_A0A174V3N3	condition	CRC	-4.95513209571981	0.312004122513945	66	27	6.95730428991617e-24	1.81353731823815e-21
UniRef90_A0A174CXJ1	condition	CRC	-3.82450674335255	0.240968968243861	66	28	7.19146271603422e-24	1.85737668240179e-21
UniRef90_A0A174T7A5	condition	CRC	-4.74267156683032	0.29905404031492	66	27	7.48652568839487e-24	1.91600610163357e-21
UniRef90_A0A174D9J9	condition	CRC	-3.83337291643992	0.241827268590532	66	28	7.66298337182063e-24	1.94349826922067e-21
UniRef90_A0A174US70	condition	CRC	-5.24524463050931	0.331069991760874	66	27	7.87348143490927e-24	1.97905579781755e-21
UniRef90_A0A174V1U5	condition	CRC	-4.08972055159879	0.258465672727689	66	27	8.40582175523544e-24	2.09416543410078e-21
UniRef90_A0A173Y1X3	condition	CRC	-4.58610228725697	0.289939685661466	66	27	8.56040943633205e-24	2.11397058290895e-21
UniRef90_A0A174UE40	condition	CRC	-3.90054509825829	0.24675099547586	66	28	8.83669073908934e-24	2.16322189292907e-21
UniRef90_A0A174DER1	condition	CRC	-4.70512340598609	0.297848135443534	66	27	9.14394034171431e-24	2.21913972844777e-21
UniRef90_A0A173WJ88	condition	CRC	-4.8030023992968	0.304299199134891	66	27	9.54442514163054e-24	2.29653552638618e-21
UniRef90_A0A174AWL4	condition	CRC	-4.3438552899724	0.275255515304902	66	28	9.62641323756381e-24	2.29663377511776e-21
UniRef90_A0A173YHV0	condition	CRC	-4.37342416476573	0.277270005042069	66	27	9.87959690772276e-24	2.31775343455176e-21
UniRef90_A0A174APT6	condition	CRC	-4.56666158580622	0.289501450579047	66	27	9.84550678553681e-24	2.31775343455176e-21
UniRef90_A0A174AKR7	condition	CRC	-5.15802716019985	0.32736621736038	66	27	1.04399421401513e-23	2.4289690175995e-21
UniRef90_A0A173X1N0	condition	CRC	-4.87974630173725	0.31011080305861	66	27	1.11628764880765e-23	2.57587949911746e-21
UniRef90_A0A173XWK1	condition	CRC	-4.6225654972223	0.294573571022865	66	27	1.28395328257978e-23	2.92302793166621e-21
UniRef90_A0A174G8I5	condition	CRC	-3.97809259529166	0.253518146029611	66	28	1.28749454222297e-23	2.92302793166621e-21
UniRef90_A0A174B4A1	condition	CRC	-4.55028167541067	0.290296647630826	66	27	1.36046169823198e-23	3.06397741829014e-21
UniRef90_A0A173ZFY9	condition	CRC	-4.28155603703485	0.274323654911739	66	28	1.6916320938645e-23	3.77958942114867e-21
UniRef90_A0A174FK15	condition	CRC	-3.76051952986588	0.241123760470251	66	27	1.75841855177362e-23	3.86742180230712e-21
UniRef90_A0A174USW0	condition	CRC	-4.43685780310977	0.284483152444828	66	27	1.75613015070217e-23	3.86742180230712e-21
UniRef90_A0A0K9NGC7	condition	CRC	-5.00721823949295	0.321317890707858	66	26	1.83118161304798e-23	3.9962344783354e-21
UniRef90_A0A173Y447	condition	CRC	-4.96968203775589	0.31925748492435	66	27	1.93568541215989e-23	4.19180120947117e-21
UniRef90_A0A173ZC25	condition	CRC	-4.92058128711117	0.316660884759852	66	27	2.11705274268991e-23	4.54956250474858e-21
UniRef90_A0A173YKN9	condition	CRC	-4.71023747669553	0.303178956968072	66	27	2.13651310030087e-23	4.55303166783241e-21
UniRef90_A0A174QV70	condition	CRC	-4.67213085451454	0.300766241052855	66	27	2.15101311388786e-23	4.55303166783241e-21
UniRef90_A0A174DAR2	condition	CRC	-4.71431928639545	0.304048534426347	66	27	2.36458644028993e-23	4.89523921082195e-21
UniRef90_A0A174UPI6	condition	CRC	-4.63558529044581	0.298944102267529	66	27	2.35397042161987e-23	4.89523921082195e-21
UniRef90_A0A174VPR2	condition	CRC	-4.445222911014	0.286693877959766	66	27	2.36484986030046e-23	4.89523921082195e-21
UniRef90_A0A173XVJ6	condition	CRC	-4.61989766844448	0.298431226395681	66	27	2.5624585620123e-23	5.26557178377884e-21
UniRef90_A0A174CV16	condition	CRC	-4.65950917416747	0.301708821999769	66	27	2.89178934825914e-23	5.89925027044864e-21
UniRef90_A0A173X198	condition	CRC	-3.93778818360988	0.255144220666867	66	27	2.98972632152552e-23	6.05516369809975e-21
UniRef90_A0A174BH52	condition	CRC	-4.6123414329075	0.299121897450362	66	27	3.13005484040999e-23	6.24945417498028e-21
UniRef90_A0A174DFF5	condition	CRC	-4.20775643040421	0.272883271623448	66	27	3.12989526069296e-23	6.24945417498028e-21
UniRef90_A0A174AX68	condition	CRC	-4.66451178137665	0.302779215577451	66	27	3.27681126633475e-23	6.45096438950041e-21
UniRef90_A0A174QPB4	condition	CRC	-4.3737029974236	0.283900858839328	66	27	3.27587690373947e-23	6.45096438950041e-21
UniRef90_A0A174VSY9	condition	CRC	-4.06820955900573	0.264337398427816	66	27	3.44734382025889e-23	6.73955716860614e-21
UniRef90_A0A173X2U4	condition	CRC	-4.73857346289461	0.308097760040883	66	27	3.56395821140223e-23	6.89988578092004e-21
UniRef90_A0A174U6A5	condition	CRC	-4.02872708081535	0.261965095788977	66	28	3.57837213702162e-23	6.89988578092004e-21
UniRef90_A0A174H2U7	condition	CRC	-4.28424282578857	0.278687915505113	66	28	3.64926582176221e-23	6.98871642273809e-21
UniRef90_A0A174T7F5	condition	CRC	-4.59412198876606	0.299077339341466	66	27	3.79524609940079e-23	7.21917352637372e-21
UniRef90_A0A173XYI7	condition	CRC	-4.59646369906564	0.29953862882312	66	27	3.99836455831474e-23	7.55449389568299e-21
UniRef90_A0A174UW57	condition	CRC	-4.85148352844333	0.316226892368159	66	27	4.04291198144961e-23	7.58773720678463e-21
UniRef90_A0A174UMT7	condition	CRC	-4.37262575162246	0.285896401830362	66	27	4.72563540906782e-23	8.81033695603161e-21
UniRef90_A0A174ENK9	condition	CRC	-4.8010759309555	0.314432419628294	66	27	5.13921017147907e-23	9.51835820707097e-21
UniRef90_A0A174EB92	condition	CRC	-4.65858418478535	0.305435855095725	66	27	5.43198841538636e-23	9.9948586843109e-21
UniRef90_A0A174U4L9	condition	CRC	-4.13879096914896	0.271497112898692	66	27	5.57609712248804e-23	1.01933952072911e-20
UniRef90_A0A174RFA5	condition	CRC	-3.99829393053552	0.262453070416959	66	27	5.76368038784612e-23	1.0468330985719e-20
UniRef90_A0A174SYT3	condition	CRC	-4.93312290633536	0.324084218666103	66	27	6.00871195457143e-23	1.0843414034942e-20
UniRef90_A0A173ZLV5	condition	CRC	-4.33580023983349	0.285715203848432	66	28	7.00838877994495e-23	1.24929514698793e-20
UniRef90_A0A174TZ39	condition	CRC	-3.68394255974572	0.242762056418655	66	27	7.01153144444773e-23	1.24929514698793e-20
UniRef90_A0A174TJ68	condition	CRC	-2.79490832013188	0.184368805418206	66	26	7.38813954975849e-23	1.30811889688554e-20
UniRef90_A0A174REG3	condition	CRC	-2.73876926545294	0.180689418932823	66	26	7.43738795818257e-23	1.30860841124222e-20
UniRef90_A0A174BVZ0	condition	CRC	-4.69578508102692	0.309919906837871	66	27	7.57988441251994e-23	1.32539693156063e-20
UniRef90_A0A174D2F3	condition	CRC	-3.96565896296939	0.261897294236977	66	27	7.82439396716456e-23	1.35136404272158e-20
UniRef90_A0A174QIM3	condition	CRC	-3.98226344072615	0.26298433183421	66	27	7.81014039378279e-23	1.35136404272158e-20
UniRef90_A0A174CH79	condition	CRC	-4.11567402870231	0.272092440025872	66	27	8.25183283621002e-23	1.41649754881088e-20
UniRef90_A0A174R5I0	condition	CRC	-4.01864274350701	0.266491840239279	66	27	9.62167984873069e-23	1.64163352182707e-20
UniRef90_A0A174WAG1	condition	CRC	-4.0744193168772	0.270306981673152	66	27	9.83173664970837e-23	1.6673677720638e-20
UniRef90_A0A173YRD2	condition	CRC	-4.48354988561305	0.298105072164888	66	27	1.09783645860513e-22	1.85067616662584e-20
UniRef90_A0A174QC90	condition	CRC	-4.39862091790214	0.292980184899055	66	26	1.20037326782322e-22	2.01148263308092e-20
UniRef90_A0A174QNP4	condition	CRC	-4.03897854496705	0.269325295585062	66	27	1.26920990485228e-22	2.10962690529161e-20
UniRef90_A0A174UAB1	condition	CRC	-4.63606245847668	0.309162700755585	66	27	1.27392929063503e-22	2.10962690529161e-20
UniRef90_A0A174UC50	condition	CRC	-4.84599022354868	0.323203817824814	66	26	1.28219430406074e-22	2.11089672794841e-20
UniRef90_A0A174C8D0	condition	CRC	-4.09167405098628	0.272957801715168	66	26	1.2971295463754e-22	2.12306924357909e-20
UniRef90_A0A174Q5G3	condition	CRC	-4.20314813420533	0.280525840185305	66	27	1.32792092072885e-22	2.16090345435598e-20
UniRef90_A0A174WX04	condition	CRC	-5.11216991314159	0.341445357670019	66	26	1.37740751915202e-22	2.22855037236596e-20
UniRef90_A0A173XNQ8	condition	CRC	-4.64357409687169	0.310475565081672	66	27	1.45215391410739e-22	2.33605925656864e-20
UniRef90_A0A173YNP1	condition	CRC	-4.29433970142542	0.287641509410636	66	27	1.58849138206861e-22	2.54086416977247e-20
UniRef90_A0A173Y0Y8	condition	CRC	-3.90938146478401	0.262200356416391	66	27	1.6960716314452e-22	2.69761630330199e-20
UniRef90_A0A174CH32	condition	CRC	-4.52754076820166	0.303699124041382	66	27	1.70701003199015e-22	2.69976103486441e-20
UniRef90_A0A173X317	condition	CRC	-4.42140088845481	0.296722120420383	66	27	1.74847042604859e-22	2.74988488458771e-20
UniRef90_A0A174SFU3	condition	CRC	-4.313341053318	0.289851687770697	66	27	1.86719792278727e-22	2.92029755123929e-20
UniRef90_A0A174BTJ8	condition	CRC	-4.65997119780395	0.313448761402066	66	27	1.95972043403891e-22	3.04806904193721e-20
UniRef90_A0A174BU29	condition	CRC	-3.92847909998608	0.264343590600828	66	27	1.99626930162688e-22	3.0878556801868e-20
UniRef90_A0A174E9R1	condition	CRC	-3.5017824540385	0.235886417160046	66	27	2.1067291248217e-22	3.24090919792243e-20
UniRef90_A0A174SG40	condition	CRC	-4.48515003090034	0.302407689473909	66	27	2.20614294934777e-22	3.37539871250209e-20
UniRef90_A0A174EEF6	condition	CRC	-4.11802624391294	0.277921500210945	66	27	2.31420496537231e-22	3.50442926904443e-20
UniRef90_A0A174EQI9	condition	CRC	-4.28006645517642	0.28886036195258	66	27	2.3153731317216e-22	3.50442926904443e-20
UniRef90_A0A174AQ77	condition	CRC	-4.4735704810937	0.302286113015783	66	27	2.45933266567648e-22	3.70241354032749e-20
UniRef90_A0A174BR77	condition	CRC	-3.21067217180413	0.217093274110244	66	27	2.54136283637979e-22	3.80555566860446e-20
UniRef90_A0A174F906	condition	CRC	-4.736811727671	0.320367483801896	66	26	2.57413470068728e-22	3.83423492559515e-20
UniRef90_A0A173WQX9	condition	CRC	-4.01249682488008	0.271450214192678	66	27	2.60770677513316e-22	3.84356864573554e-20
UniRef90_A0A174DAY4	condition	CRC	-4.70165401656625	0.318046057831779	66	26	2.5969406382241e-22	3.84356864573554e-20
UniRef90_A0A174UGD2	condition	CRC	-4.56377780260881	0.309149555562306	66	26	2.7830624206124e-22	4.08066527422294e-20
UniRef90_A0A173SK49	condition	CRC	-3.87727077608363	0.263175153120858	66	27	3.07583449089397e-22	4.48657474547394e-20
UniRef90_A0A174AKU3	condition	CRC	-4.18800810214859	0.284344799590323	66	26	3.11796738052771e-22	4.52458854106268e-20
UniRef90_A0A173ZMU6	condition	CRC	-4.63549038898245	0.314843576220526	66	26	3.17600671876316e-22	4.56178271156226e-20
UniRef90_A0A174CD93	condition	CRC	-4.1420602700509	0.281304794447952	66	27	3.16208824793943e-22	4.56178271156226e-20
UniRef90_A0A174ALK2	condition	CRC	-5.18405117251942	0.352296406407036	66	26	3.26422803562778e-22	4.66469785071032e-20
UniRef90_A0A173Z3J9	condition	CRC	-4.68436183803217	0.318582853047101	66	26	3.3907994157926e-22	4.82110026027239e-20
UniRef90_A0A174TEL1	condition	CRC	-3.9924743855342	0.271579673727218	66	27	3.42315701465711e-22	4.84264905912698e-20
UniRef90_A0A174C107	condition	CRC	-3.97490517890303	0.270525444768685	66	27	3.512736291265e-22	4.94452760358461e-20
UniRef90_A0A174FAV5	condition	CRC	-3.82290574567223	0.260277400300641	66	28	3.57811345494643e-22	5.01149502406228e-20
UniRef90_A0A173Y0H7	condition	CRC	-4.01586729040862	0.273563560499175	66	27	3.67581968414521e-22	5.1140886636934e-20
UniRef90_A0A174TEW4	condition	CRC	-4.2015479804068	0.286230879691292	66	27	3.6876953634902e-22	5.1140886636934e-20
UniRef90_A0A174BY46	condition	CRC	-3.55701373117406	0.242403097379749	66	27	3.74942191543286e-22	5.17420224329735e-20
UniRef90_A0A174C8W0	condition	CRC	-4.15471404950343	0.283168258227451	66	27	3.77122196247058e-22	5.17889954573033e-20
UniRef90_A0A173Z2I2	condition	CRC	-4.25114391799122	0.289825233313529	66	26	3.8262452687321e-22	5.20369356547565e-20
UniRef90_A0A173ZKH1	condition	CRC	-4.13894128418664	0.282156249179969	66	27	3.81318113497078e-22	5.20369356547565e-20
UniRef90_A0A174RW36	condition	CRC	-4.05213035556102	0.276479256481891	66	27	3.98152748632818e-22	5.38884431707265e-20
UniRef90_A0A174SPA5	condition	CRC	-4.04202345449507	0.276208009123287	66	27	4.29183923400607e-22	5.78104584285832e-20
UniRef90_A0A174VMI2	condition	CRC	-4.50204562508736	0.30768272218342	66	26	4.31920859862969e-22	5.790207641363e-20
UniRef90_A0A174FMJ3	condition	CRC	-3.41332207837931	0.233406615417803	66	27	4.44030947767962e-22	5.92434087277899e-20
UniRef90_A0A174B7R6	condition	CRC	-4.37639430689143	0.299374256349011	66	27	4.52307838097093e-22	6.00630672552328e-20
UniRef90_A0A174E8U8	condition	CRC	-3.72687127363478	0.254999922334946	66	28	4.57366868620425e-22	6.04497281004798e-20
UniRef90_A0A174M9N4	condition	CRC	-4.39434894440153	0.300756939652579	66	26	4.63949228468898e-22	6.08084712564864e-20
UniRef90_A0A174NH62	condition	CRC	-5.19748094328411	0.355731702995732	66	26	4.6440115516285e-22	6.08084712564864e-20
