0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.4634981,0.53824866,1.0,0.8555047,0.48293623,0.71294796,0.7205583,0.6720484,0.7752415,0.7965902,0.6159695,0.67348456,0.88324803,0.6383768,0.7205592,0.647292,0.44882706,0.4481911,0.9398335,0.9018261,0.64786386,0.47774833,0.40262896,0.2686162,0.49170408,0.54037786,0.7939137,0.68755364,0.4973088,0.6030286,0.09688604,0.08842063,0.17120928,0.78865665,1.0,0.45337632,0.29827744,0.8933054,0.2716271,0.34209472,0.7037323,0.9365969,0.25239614,0.22424522,0.36919376,0.054425,0.69242376,0.6234624,0.24419582,0.79229015,0.5233383,0.41532823,0.23201162,0.3954855,0.5776406,0.80730885,0.36809433,0.59635687,0.55699146,0.6503446,0.686159,0.4294753,0.54467535,0.5511492,0.67642707,0.78833914,0.9870688,0.70940715,0.5454223,0.82163906,0.6665736,0.28725988,0.38350272,0.18255752,0.4521105,0.81147337,0.8861749,0.8787394,0.78166807,0.61404806,0.62664115,0.28247043,0.79170614,0.8245013,0.61002314,0.69546396,0.8332237,0.76640666,0.94320595,0.7709017,0.7112252,0.7343805,0.5538275,0.3734291,0.5434855,0.5822143,0.56590766,0.59903705,0.41141078,0.68494004
0.54934645,0.26660612,0.8639647,0.78597933,0.5265374,0.88924885,0.9153985,0.5395379,0.75364226,0.7481656,0.31656846,0.012506962,0.851037,0.33418342,0.49888206,0.9825987,0.5016608,0.2796597,0.74117106,0.26699713,0.63336617,0.8992045,0.33627838,0.8692095,0.0,0.40240815,0.7490242,1.0,0.025966585,0.6468498,0.1651622,0.7211941,0.9090891,0.38485402,0.544821,0.56933403,0.0,0.8884678,0.7864741,0.593268,0.77793896,0.59504604,0.64650315,0.10992366,0.7397454,0.98971105,0.1645442,0.5704099,0.9870012,1.0,0.78055084,0.6960203,0.7947868,0.90575093,0.4980951,0.38138512,0.4050208,0.12758043,0.4139765,0.5258848,0.83243704,0.5311455,0.57363874,0.12614709,0.2071968,0.6971891,0.5572475,0.6829829,0.5234966,0.44904312,0.9443711,0.70069045,0.5743451,0.57077515,0.70540136,0.95203674,0.6471973,0.78966635,0.7702603,0.6242944,0.790161,0.3465572,0.60451996,0.70455086,0.53413135,0.58591974,0.7010388,0.0,0.46226764,0.7633332,0.6499273,0.46716726,0.42601454,0.8420387,0.6289292,0.23101169,0.5047744,0.81900406,0.85798615,0.750033
0.5081094,0.52550364,0.7221429,0.24945259,0.5229984,0.78010404,0.90010506,0.2862425,0.46877915,0.5469397,0.76184386,0.6964645,0.7117018,0.71961695,0.75160265,0.74057066,0.8873433,0.35577887,0.7307508,0.91044325,0.5288411,0.7859721,0.7564274,0.3728984,0.8178041,0.7495875,0.5371547,0.69131595,0.6570672,0.7982106,0.2709569,0.21100497,0.39547244,0.47424933,0.6671206,0.35556114,0.63420475,0.702964,0.21583217,0.45688826,0.618245,0.6872423,0.3660855,0.2021276,0.0,0.20858377,0.63488066,0.85170287,0.37644944,0.5566817,0.55739427,0.40120938,0.06363404,0.41787255,0.49622995,0.5903615,0.6674087,0.59150726,0.5025555,0.5404072,0.6560962,0.26291385,0.43039978,0.7935411,0.29729348,0.3451079,0.5210308,0.48577988,0.50561917,0.6027524,0.6286701,0.25564438,0.65571254,0.49433026,0.3874612,0.6388494,0.54810935,0.5915446,0.6484534,0.9097257,0.7792906,0.31832182,0.63247794,0.6488052,0.6639595,0.627263,0.75154823,0.6747639,0.78535473,0.48920453,0.7890777,0.7754723,0.4908379,0.23686129,0.5665364,0.42802066,0.55819225,0.64019865,0.3275633,0.65826046
0.6304763,0.58577174,0.7612618,0.5780679,0.10779217,0.30684686,0.6266059,0.70963943,0.70973563,0.43100137,0.8835,0.49361172,0.9116579,0.9005132,0.572296,0.7099059,0.70601714,0.6063699,0.81471,0.7870151,0.6278533,0.8402953,0.3921981,0.2005074,0.84622157,0.76457024,0.8122266,0.88693106,0.8009453,0.6647791,0.29379004,0.40717918,0.20682392,0.7220736,0.8343518,0.01780051,0.29042575,0.84259295,0.3118153,0.64057904,0.78345954,0.9305345,0.21290863,0.34933645,0.20308188,0.25586542,0.6397244,0.3016854,0.0,0.96943235,0.18677244,0.27774578,0.44991028,0.20147794,0.5189176,0.9243234,0.6572312,0.5496429,0.5552049,0.69405925,0.73121434,0.69865274,0.4904923,0.88942593,0.77976763,0.8907647,0.64794207,0.75052553,0.40240282,0.665793,1.0,0.29539478,0.71321666,0.5935527,0.74353474,0.55785924,0.9077424,0.6354082,0.79504615,0.9219698,0.59766626,0.20116952,0.9307605,0.29066512,0.2679076,0.70740026,0.94810414,0.98190165,0.8790636,0.83363384,0.5610033,0.8595104,0.8442309,0.0,0.3141925,0.94072855,0.27838585,0.41987336,0.7904845,0.8373838
0.56815976,0.5634654,0.8332495,0.34886333,0.5362218,0.84977406,0.63604546,0.413193,0.69450104,0.47384065,0.8479375,0.6414766,0.5452454,0.6051006,0.7923944,0.7642469,0.74182653,0.49729633,0.5154833,0.81616986,0.71581596,0.7557491,0.57292104,0.27882835,0.93126583,0.74301064,0.76026344,0.6192447,0.58377266,0.751207,0.25887868,0.10208839,0.24125713,0.49249724,0.758653,0.523158,0.5870798,0.6733862,0.17407769,0.36861083,0.38488254,0.5725303,0.34195083,0.31826895,0.20113134,0.17321378,0.75315654,0.81691027,0.3675158,0.63880086,0.42426193,0.36273533,0.19397059,0.3295359,0.5741197,0.60817575,0.57939214,0.6806402,0.68616045,0.5844924,0.6015579,0.35880378,0.40684658,0.7294176,0.38674894,0.5459128,0.6587842,0.5149594,0.51330876,0.76313627,0.5163765,0.15704483,0.6623373,0.49003452,0.44657242,0.5765182,0.568042,0.46809006,0.5635766,0.84087783,0.72915995,0.37770176,0.72312033,0.83874977,0.84291744,0.46735275,0.8037253,0.7683813,0.7668995,0.6797237,0.8899144,0.7509618,0.52297574,0.4109007,0.63818496,0.4546,0.61568415,0.7009025,0.3738721,0.7199554
0.6715047,0.46130043,0.8751679,0.52407,0.42686832,0.6268049,0.93867505,0.5171777,0.67478716,0.7331974,0.65485454,0.47748607,0.88458747,0.7610475,0.64604765,0.9004186,0.8717104,0.34243497,0.7774084,0.8113445,0.6322244,0.89804846,0.6677963,0.2494694,0.82126844,0.7554328,0.698844,0.8062312,0.6803001,0.79906684,0.12921369,0.19334164,0.36428708,0.5747351,0.7428155,0.33937243,0.31954792,0.8667205,0.10279763,0.47899002,0.7327311,0.8107392,0.19549146,0.0,0.088855505,0.38474646,0.35138503,0.63922703,0.39350417,0.8532424,0.43400258,0.25152904,0.12222749,0.45467925,0.4817696,0.6200798,0.6943293,0.7064341,0.592452,0.68128353,0.85144806,0.51518095,0.37937242,0.7020028,0.39866582,0.4770654,0.76183844,0.6088281,0.47845447,0.5377023,0.81516033,0.26375803,0.7888763,0.46487477,0.60515106,0.7177786,0.72036016,0.7110672,0.85042834,0.8872176,0.82162315,0.17394257,0.8914983,0.66516685,0.5831708,0.69390285,0.8739671,0.66607714,0.8164317,0.6449867,0.68935406,0.72647995,0.5777136,0.23059404,0.34741923,0.5572006,0.45014757,0.8080533,0.6053052,0.7758629
0.55497134,0.7543152,0.120094836,0.24662971,0.62514204,1.0,0.580358,0.6230037,0.17377469,0.1263054,0.55136055,0.7915079,0.7239413,0.68660116,0.81026864,0.7887553,0.9551469,0.75784546,0.5192894,0.41202205,0.11543962,0.6906767,0.7476085,0.5575,0.680285,0.44796532,0.39341637,0.83864003,0.79648757,0.5280588,0.5863596,0.65842444,0.67954063,0.3471169,0.57773584,0.6020962,0.69881815,0.75202566,0.53686917,0.7808433,0.8235513,0.5723931,0.6757262,0.6967637,0.39765978,0.77460146,0.16941556,0.8029062,0.9205161,0.8254398,0.76801085,0.6863562,0.55088335,0.7103579,0.6732905,0.69385505,0.4247101,0.61346984,0.6747816,0.5660719,0.2770715,0.45057094,0.7016736,0.95422363,0.44933954,0.69363964,0.0,0.13984382,0.77158976,0.9871936,0.7384844,0.6659652,0.60840404,0.8049344,0.71207416,0.68055147,0.47749877,0.3786735,0.6060344,0.9974135,0.72781575,0.6195435,0.4598245,0.41270894,0.7012391,0.7146452,0.18020433,0.67174816,0.41990033,0.39047238,0.89767635,0.74228525,0.67969894,0.5893264,0.7544404,0.508893,0.76186895,0.7416591,0.6725833,0.58597445
0.78743064,0.33263224,0.6622595,0.6487137,0.28678185,0.9141742,0.97790945,0.6743603,0.76397234,0.2837246,0.5903821,0.79272926,0.7668951,0.7987666,0.609948,0.8590289,0.80404544,0.52921104,0.45370644,0.51830703,0.68272775,0.5072763,0.017687023,0.17548329,0.6816288,0.71522397,0.8600759,0.79852116,0.7114854,0.45132804,0.61401093,0.6314746,0.67592096,0.29236466,0.3516001,0.5991416,0.46066985,0.3641132,0.66956156,0.79310906,0.79731816,0.68980557,0.022172153,0.48706263,0.8235507,0.83879507,0.5902492,0.70836157,0.84757686,0.9238509,0.8249974,0.53371,0.50911856,0.65660745,0.13649613,0.5146285,0.808684,0.14298496,0.52424765,0.5587674,0.12926334,0.4691631,0.46565634,0.28806072,0.4028818,0.9811576,0.3486063,0.49787587,0.5454539,0.1881482,0.17047638,0.4963599,0.6275519,0.6991078,0.74450165,0.6136494,0.532249,0.72436035,0.8086409,0.45304546,0.5049953,0.6771872,0.6161244,0.6016614,0.9686407,0.45861107,0.8671003,0.54594433,0.685256,0.12159866,0.0,0.46282235,0.82356805,0.81666267,0.7286498,0.123806834,0.44203097,0.99999994,0.3930736,0.8904637
0.46880114,0.4877658,0.66992617,0.8437779,0.553284,0.8444819,0.8028086,0.88378984,0.5853918,0.70485735,0.6652605,0.87950253,0.8884841,0.7025172,0.6012693,0.5400907,0.64424497,0.5248757,0.7885106,0.7613382,0.3947985,0.5412357,0.6525575,0.07824531,0.7604448,0.6994695,0.6857378,0.7633006,0.735345,0.62598485,0.10370961,0.13923466,0.32755685,0.7903533,0.96530527,0.5463304,0.47459581,0.88892794,0.19068757,0.31863493,0.6229806,0.72135663,0.16257912,0.24480695,0.25134045,0.18638784,0.5157296,0.82905966,0.3880522,0.8065324,0.66243,0.3946951,0.13261643,0.52244675,0.7527764,0.7024275,0.45103413,0.7837545,0.5505657,0.7071934,0.5855733,0.4265991,0.35663113,0.7647026,0.80214304,0.77399427,0.859402,0.7226104,0.46380398,0.8640337,0.6157437,0.38081753,0.5348944,0.2701913,0.34087273,0.7461741,0.9124604,0.82618517,0.56828564,0.71262616,0.6582266,0.37131834,0.8019795,0.9290241,0.7360438,0.6940888,0.72249836,0.8137622,0.76694244,0.5305295,0.6869275,0.6042637,0.6485965,0.3785715,0.35961285,0.382067,0.7469786,0.68567383,0.38661242,0.5535245
0.5731478,0.77861184,0.59460175,0.78804207,0.5700707,0.9322515,0.6170358,0.90137076,0.74853736,0.39456135,0.6562694,0.39084962,0.7518273,0.27218294,0.48806453,0.8537292,0.2892192,0.63570213,0.042150974,0.016347408,0.6983732,0.79455006,0.37428844,0.73677564,0.8222947,0.3926165,0.6265901,0.52848005,0.79421747,0.74180007,0.6677654,0.87212586,0.8046459,0.6366986,0.7890324,0.5131068,0.5659764,0.47392023,0.33117825,0.24393153,0.041776896,0.049967647,0.77948153,0.94821334,0.7574143,0.50778997,0.6641077,0.7962104,0.7080405,0.85318005,0.25869972,0.17925209,0.89838654,0.97867,0.83064884,0.803807,0.46488583,0.40896326,0.50123036,0.7436557,0.62503433,0.51325446,0.39826423,0.90938,0.7763021,0.95930773,0.71609324,0.74089867,0.64100605,0.8072103,0.77939683,0.56673455,0.5261502,0.70419264,0.83421046,0.66412127,0.74391395,0.42952073,0.00246948,0.4374771,0.8524411,0.92401534,0.7753527,0.86327046,0.8949605,0.66778237,0.47252434,0.7647009,0.7539138,0.5810485,0.7913069,0.7507444,0.7516489,0.6695038,0.8574436,0.31429508,0.75073093,0.5962468,0.78875303,0.7361729
