name	taxonomy_id	taxonomy_lvl	SRR12159018_bracken_S1_num	SRR12159018_bracken_S1_frac	SRR12159022_bracken_S1_num	SRR12159022_bracken_S1_frac	SRR12159041_bracken_S1_num	SRR12159041_bracken_S1_frac	SRR12159049_bracken_S1_num	SRR12159049_bracken_S1_frac	SRR12159056_bracken_S1_num	SRR12159056_bracken_S1_frac	SRR12159062_bracken_S1_num	SRR12159062_bracken_S1_frac	SRR12159087_bracken_S1_num	SRR12159087_bracken_S1_frac	SRR12159100_bracken_S1_num	SRR12159100_bracken_S1_frac	SRR12159109_bracken_S1_num	SRR12159109_bracken_S1_frac	SRR12159128_bracken_S1_num	SRR12159128_bracken_S1_frac	SRR12159138_bracken_S1_num	SRR12159138_bracken_S1_frac	SRR12159179_bracken_S1_num	SRR12159179_bracken_S1_frac	SRR12159218_bracken_S1_num	SRR12159218_bracken_S1_frac	SRR12159238_bracken_S1_num	SRR12159238_bracken_S1_frac	SRR12159250_bracken_S1_num	SRR12159250_bracken_S1_frac	SRR12159272_bracken_S1_num	SRR12159272_bracken_S1_frac	SRR12159275_bracken_S1_num	SRR12159275_bracken_S1_frac	SRR12159283_bracken_S1_num	SRR12159283_bracken_S1_frac	SRR12159311_bracken_S1_num	SRR12159311_bracken_S1_frac	SRR12159353_bracken_S1_num	SRR12159353_bracken_S1_frac	SRR12159390_bracken_S1_num	SRR12159390_bracken_S1_frac	SRR12159402_bracken_S1_num	SRR12159402_bracken_S1_frac	SRR12159420_bracken_S1_num	SRR12159420_bracken_S1_frac	SRR12159473_bracken_S1_num	SRR12159473_bracken_S1_frac	SRR12159483_bracken_S1_num	SRR12159483_bracken_S1_frac	SRR12234465_bracken_S1_num	SRR12234465_bracken_S1_frac	SRR12234486_bracken_S1_num	SRR12234486_bracken_S1_frac	SRR12234573_bracken_S1_num	SRR12234573_bracken_S1_frac	SRR12234583_bracken_S1_num	SRR12234583_bracken_S1_frac	SRR12234586_bracken_S1_num	SRR12234586_bracken_S1_frac	SRR12234594_bracken_S1_num	SRR12234594_bracken_S1_frac	SRR12234652_bracken_S1_num	SRR12234652_bracken_S1_frac	SRR12234685_bracken_S1_num	SRR12234685_bracken_S1_frac	SRR12234705_bracken_S1_num	SRR12234705_bracken_S1_frac	SRR12234744_bracken_S1_num	SRR12234744_bracken_S1_frac	SRR12234769_bracken_S1_num	SRR12234769_bracken_S1_frac	SRR12234778_bracken_S1_num	SRR12234778_bracken_S1_frac	SRR12234782_bracken_S1_num	SRR12234782_bracken_S1_frac	SRR12234814_bracken_S1_num	SRR12234814_bracken_S1_frac	SRR12234818_bracken_S1_num	SRR12234818_bracken_S1_frac	SRR12234837_bracken_S1_num	SRR12234837_bracken_S1_frac	SRR12234843_bracken_S1_num	SRR12234843_bracken_S1_frac	SRR12234865_bracken_S1_num	SRR12234865_bracken_S1_frac	SRR12234878_bracken_S1_num	SRR12234878_bracken_S1_frac	SRR12234969_bracken_S1_num	SRR12234969_bracken_S1_frac	SRR12234990_bracken_S1_num	SRR12234990_bracken_S1_frac	SRR1778450_bracken_S1_num	SRR1778450_bracken_S1_frac	SRR3313039_bracken_S1_num	SRR3313039_bracken_S1_frac	SRR3313050_bracken_S1_num	SRR3313050_bracken_S1_frac	SRR3313051_bracken_S1_num	SRR3313051_bracken_S1_frac	SRR3313052_bracken_S1_num	SRR3313052_bracken_S1_frac	SRR3313055_bracken_S1_num	SRR3313055_bracken_S1_frac	SRR3313056_bracken_S1_num	SRR3313056_bracken_S1_frac	SRR3313057_bracken_S1_num	SRR3313057_bracken_S1_frac	SRR3313058_bracken_S1_num	SRR3313058_bracken_S1_frac	SRR3313059_bracken_S1_num	SRR3313059_bracken_S1_frac	SRR3313066_bracken_S1_num	SRR3313066_bracken_S1_frac	SRR3313067_bracken_S1_num	SRR3313067_bracken_S1_frac	SRR3313068_bracken_S1_num	SRR3313068_bracken_S1_frac	SRR3313074_bracken_S1_num	SRR3313074_bracken_S1_frac	SRR3313076_bracken_S1_num	SRR3313076_bracken_S1_frac	SRR3313077_bracken_S1_num	SRR3313077_bracken_S1_frac	SRR3313078_bracken_S1_num	SRR3313078_bracken_S1_frac	SRR3313079_bracken_S1_num	SRR3313079_bracken_S1_frac	SRR3313080_bracken_S1_num	SRR3313080_bracken_S1_frac	SRR3313081_bracken_S1_num	SRR3313081_bracken_S1_frac	SRR3313082_bracken_S1_num	SRR3313082_bracken_S1_frac	SRR3313090_bracken_S1_num	SRR3313090_bracken_S1_frac	SRR3313102_bracken_S1_num	SRR3313102_bracken_S1_frac	SRR3313113_bracken_S1_num	SRR3313113_bracken_S1_frac	SRR341635_bracken_S1_num	SRR341635_bracken_S1_frac	SRR341636_bracken_S1_num	SRR341636_bracken_S1_frac	SRR341637_bracken_S1_num	SRR341637_bracken_S1_frac	SRR341638_bracken_S1_num	SRR341638_bracken_S1_frac	SRR341639_bracken_S1_num	SRR341639_bracken_S1_frac	SRR341640_bracken_S1_num	SRR341640_bracken_S1_frac	SRR341642_bracken_S1_num	SRR341642_bracken_S1_frac	SRR341643_bracken_S1_num	SRR341643_bracken_S1_frac	SRR341644_bracken_S1_num	SRR341644_bracken_S1_frac	SRR341645_bracken_S1_num	SRR341645_bracken_S1_frac	SRR341646_bracken_S1_num	SRR341646_bracken_S1_frac	SRR341647_bracken_S1_num	SRR341647_bracken_S1_frac	SRR341648_bracken_S1_num	SRR341648_bracken_S1_frac	SRR341649_bracken_S1_num	SRR341649_bracken_S1_frac	SRR341650_bracken_S1_num	SRR341650_bracken_S1_frac	SRR341652_bracken_S1_num	SRR341652_bracken_S1_frac	SRR341653_bracken_S1_num	SRR341653_bracken_S1_frac	SRR341708_bracken_S1_num	SRR341708_bracken_S1_frac	SRR341709_bracken_S1_num	SRR341709_bracken_S1_frac	SRR341710_bracken_S1_num	SRR341710_bracken_S1_frac	SRR341711_bracken_S1_num	SRR341711_bracken_S1_frac	SRR341713_bracken_S1_num	SRR341713_bracken_S1_frac	SRR341714_bracken_S1_num	SRR341714_bracken_S1_frac	SRR341715_bracken_S1_num	SRR341715_bracken_S1_frac	SRR341716_bracken_S1_num	SRR341716_bracken_S1_frac	SRR341717_bracken_S1_num	SRR341717_bracken_S1_frac	SRR341718_bracken_S1_num	SRR341718_bracken_S1_frac	SRR341719_bracken_S1_num	SRR341719_bracken_S1_frac	SRR341720_bracken_S1_num	SRR341720_bracken_S1_frac	SRR341721_bracken_S1_num	SRR341721_bracken_S1_frac	SRR341722_bracken_S1_num	SRR341722_bracken_S1_frac	SRR341724_bracken_S1_num	SRR341724_bracken_S1_frac	SRR341725_bracken_S1_num	SRR341725_bracken_S1_frac	SRR413639_bracken_S1_num	SRR413639_bracken_S1_frac	SRR413640_bracken_S1_num	SRR413640_bracken_S1_frac	SRR413641_bracken_S1_num	SRR413641_bracken_S1_frac	SRR413642_bracken_S1_num	SRR413642_bracken_S1_frac	SRR413643_bracken_S1_num	SRR413643_bracken_S1_frac	SRR413644_bracken_S1_num	SRR413644_bracken_S1_frac	SRR413645_bracken_S1_num	SRR413645_bracken_S1_frac	SRR413646_bracken_S1_num	SRR413646_bracken_S1_frac	SRR413647_bracken_S1_num	SRR413647_bracken_S1_frac	SRR413650_bracken_S1_num	SRR413650_bracken_S1_frac	SRR413651_bracken_S1_num	SRR413651_bracken_S1_frac	SRR413652_bracken_S1_num	SRR413652_bracken_S1_frac	SRR413653_bracken_S1_num	SRR413653_bracken_S1_frac	SRR413654_bracken_S1_num	SRR413654_bracken_S1_frac	SRR413676_bracken_S1_num	SRR413676_bracken_S1_frac	SRR413677_bracken_S1_num	SRR413677_bracken_S1_frac	SRR413678_bracken_S1_num	SRR413678_bracken_S1_frac	SRR413679_bracken_S1_num	SRR413679_bracken_S1_frac	SRR413680_bracken_S1_num	SRR413680_bracken_S1_frac	SRR413681_bracken_S1_num	SRR413681_bracken_S1_frac	SRR413682_bracken_S1_num	SRR413682_bracken_S1_frac	SRR413683_bracken_S1_num	SRR413683_bracken_S1_frac	SRR413684_bracken_S1_num	SRR413684_bracken_S1_frac	SRR413685_bracken_S1_num	SRR413685_bracken_S1_frac	SRR413686_bracken_S1_num	SRR413686_bracken_S1_frac	SRR413687_bracken_S1_num	SRR413687_bracken_S1_frac	SRR413688_bracken_S1_num	SRR413688_bracken_S1_frac	SRR413689_bracken_S1_num	SRR413689_bracken_S1_frac	SRR413690_bracken_S1_num	SRR413690_bracken_S1_frac	SRR413691_bracken_S1_num	SRR413691_bracken_S1_frac	SRR413692_bracken_S1_num	SRR413692_bracken_S1_frac	SRR413693_bracken_S1_num	SRR413693_bracken_S1_frac	SRR413694_bracken_S1_num	SRR413694_bracken_S1_frac	SRR413695_bracken_S1_num	SRR413695_bracken_S1_frac	SRR413696_bracken_S1_num	SRR413696_bracken_S1_frac	SRR413697_bracken_S1_num	SRR413697_bracken_S1_frac	SRR413698_bracken_S1_num	SRR413698_bracken_S1_frac	SRR413699_bracken_S1_num	SRR413699_bracken_S1_frac	SRR413700_bracken_S1_num	SRR413700_bracken_S1_frac	SRR413701_bracken_S1_num	SRR413701_bracken_S1_frac	SRR413702_bracken_S1_num	SRR413702_bracken_S1_frac	SRR413703_bracken_S1_num	SRR413703_bracken_S1_frac	SRR413704_bracken_S1_num	SRR413704_bracken_S1_frac	SRR413738_bracken_S1_num	SRR413738_bracken_S1_frac	SRR413739_bracken_S1_num	SRR413739_bracken_S1_frac	SRR413740_bracken_S1_num	SRR413740_bracken_S1_frac	SRR413741_bracken_S1_num	SRR413741_bracken_S1_frac	SRR413742_bracken_S1_num	SRR413742_bracken_S1_frac	SRR413743_bracken_S1_num	SRR413743_bracken_S1_frac	SRR413744_bracken_S1_num	SRR413744_bracken_S1_frac	SRR413745_bracken_S1_num	SRR413745_bracken_S1_frac	SRR413746_bracken_S1_num	SRR413746_bracken_S1_frac	SRR413747_bracken_S1_num	SRR413747_bracken_S1_frac	SRR413748_bracken_S1_num	SRR413748_bracken_S1_frac	SRR413749_bracken_S1_num	SRR413749_bracken_S1_frac	SRR413751_bracken_S1_num	SRR413751_bracken_S1_frac	SRR413752_bracken_S1_num	SRR413752_bracken_S1_frac	SRR413753_bracken_S1_num	SRR413753_bracken_S1_frac	SRR8114025_bracken_S1_num	SRR8114025_bracken_S1_frac	SRR8114026_bracken_S1_num	SRR8114026_bracken_S1_frac	SRR8114027_bracken_S1_num	SRR8114027_bracken_S1_frac	SRR8114028_bracken_S1_num	SRR8114028_bracken_S1_frac	SRR8114101_bracken_S1_num	SRR8114101_bracken_S1_frac	SRR8114102_bracken_S1_num	SRR8114102_bracken_S1_frac	SRR8114104_bracken_S1_num	SRR8114104_bracken_S1_frac	SRR8114105_bracken_S1_num	SRR8114105_bracken_S1_frac	SRR8114110_bracken_S1_num	SRR8114110_bracken_S1_frac	SRR8114111_bracken_S1_num	SRR8114111_bracken_S1_frac	SRR8114112_bracken_S1_num	SRR8114112_bracken_S1_frac	SRR8114113_bracken_S1_num	SRR8114113_bracken_S1_frac	SRR8114115_bracken_S1_num	SRR8114115_bracken_S1_frac	SRR8114118_bracken_S1_num	SRR8114118_bracken_S1_frac	SRR8114119_bracken_S1_num	SRR8114119_bracken_S1_frac	SRR8114120_bracken_S1_num	SRR8114120_bracken_S1_frac	SRR8114121_bracken_S1_num	SRR8114121_bracken_S1_frac	SRR8114122_bracken_S1_num	SRR8114122_bracken_S1_frac	SRR8114123_bracken_S1_num	SRR8114123_bracken_S1_frac	SRR8114124_bracken_S1_num	SRR8114124_bracken_S1_frac	SRR8114125_bracken_S1_num	SRR8114125_bracken_S1_frac	SRR8114126_bracken_S1_num	SRR8114126_bracken_S1_frac	SRR8114127_bracken_S1_num	SRR8114127_bracken_S1_frac	SRR8114131_bracken_S1_num	SRR8114131_bracken_S1_frac	SRR8114132_bracken_S1_num	SRR8114132_bracken_S1_frac	SRR8114133_bracken_S1_num	SRR8114133_bracken_S1_frac	SRR8114134_bracken_S1_num	SRR8114134_bracken_S1_frac	SRR8114135_bracken_S1_num	SRR8114135_bracken_S1_frac	SRR8114136_bracken_S1_num	SRR8114136_bracken_S1_frac	SRR9696343_bracken_S1_num	SRR9696343_bracken_S1_frac	SRR9696345_bracken_S1_num	SRR9696345_bracken_S1_frac
Escherichia coli O145	1055538	S1	7158389	0.58768	134070	0.13021	1335364	0.31476	41376	0.01230	886	0.00034	2045660	0.29296	3491545	0.34677	6416	0.00413	12761	0.00495	151334	0.09280	180831	0.05419	2353061	0.43584	1870056	0.35843	905771	0.19153	4696	0.00197	1070	0.00060	2513	0.00174	1259997	0.16548	62847	0.01234	3061	0.00190	156956	0.09191	726561	0.23209	800714	0.29589	10794280	0.50097	1992798	0.27659	3011698	0.45237	5472	0.00269	722373	0.35191	2703	0.00133	13211605	0.76198	1028	0.00071	1191569	0.32852	10446	0.00646	1701430	0.41635	883641	0.36033	4920	0.00454	3108344	0.55356	1696062	0.52095	8787	0.00265	4536	0.00286	1383	0.00152	1083399	0.20736	4159716	0.50034	0	0.00000	55552	0.03086	3543754	0.53205	24222520	0.67622	227	0.00019	0	0.00000	7476	0.00323	872	0.00115	3921	0.00471	24171	0.03477	84255	0.08443	12698	0.01118	34880	0.03264	79635	0.07347	6562	0.00824	4128	0.00520	2177	0.00312	75422	0.05694	0	0.00000	1769	0.00216	10717	0.01287	4302	0.00467	0	0.00000	0	0.00000	8155	0.01366	0	0.00000	0	0.00000	106822	0.22029	442153	0.40794	14373	0.02904	560013	0.62676	720	0.00105	226400	0.34406	1094	0.00161	0	0.00000	642568	0.55438	3597	0.00757	241360	0.18934	2672	0.00543	0	0.00000	189524	0.21597	83169	0.08432	61473	0.03003	1385078	0.55371	4292	0.00321	316	0.00033	216203	0.19309	504	0.00061	67661	0.11926	4214338	0.56217	31349	0.04393	1520	0.00114	94621	0.13531	132192	0.13099	827	0.00167	590	0.00060	101632	0.22107	295344	0.17721	62694	0.18040	681568	0.42839	2082746	0.51554	26654	0.02602	11180	0.02053	337	0.00127	6898	0.00685	11014	0.01009	18333	0.06196	2475	0.00782	63667	0.05410	62	0.00007	1800536	0.38504	1073	0.00079	17962	0.02744	78287	0.11653	509841	0.24295	3526	0.00222	910508	0.30404	871910	0.28854	306280	0.27581	651034	0.35686	1061	0.00064	202830	0.25207	6052563	0.63834	3787047	0.49681	2507	0.00441	304449	0.14803	45976	0.02721	49641	0.02250	3296	0.00350	642	0.00077	1695	0.00164	859594	0.31456	3049307	0.45207	4013	0.00184	1707	0.00132	1108025	0.33713	553524	0.30128	376	0.00039	356505	0.17664	1430	0.00127	931546	0.38413	3585	0.00468	2567	0.00194	1885307	0.40033	62492	0.03511	8902	0.00564	4676	0.00374	703	0.00046	6028	0.00180	97243	0.06240	1997183	0.53709	733465	0.33722	445	0.00047	130761	0.13604	300	0.00027	905	0.00065	16483	0.01249	321699	0.20372	72077	0.02745	14496	0.00246	6148	0.00276	791435	0.42235	20725	0.03108	13389	0.01140	17566	0.02540	0	0.00000	3004	0.00343	10963	0.01781	9301	0.00800	9807	0.01116	6491	0.01005	287374	0.19916	489537	0.33426	0	0.00000	0	0.00000	256612	0.19325	356	0.00028	476603	0.24060	628399	0.28223	3325	0.00432	1292829	0.38762	3757	0.00436	3232	0.00361	5720	0.00571	26930	0.01877	13171	0.00962	8601	0.00751	3008	0.00244	2294	0.00151
Escherichia coli O25b:H4	941280	S1	206164	0.01693	4602	0.00447	29451	0.00694	1020	0.00030	77	0.00003	64792	0.00928	176055	0.01749	703	0.00045	1316	0.00051	3625	0.00222	5236	0.00157	128158	0.02374	51559	0.00988	29670	0.00627	709	0.00030	275	0.00015	378	0.00026	15872	0.00208	4947	0.00097	370	0.00023	7146	0.00418	22846	0.00730	41553	0.01536	260054	0.01207	105141	0.01459	79014	0.01187	356	0.00017	20283	0.00988	398	0.00020	416373	0.02401	327	0.00023	58177	0.01604	980	0.00061	46246	0.01132	25280	0.01031	406	0.00037	67314	0.01199	46483	0.01428	5511	0.00166	664	0.00042	192	0.00021	43569	0.00834	138003	0.01660	0	0.00000	1542	0.00086	152645	0.02292	741553	0.02070	53	0.00004	0	0.00000	0	0.00000	336	0.00044	146	0.00018	1935	0.00278	5846	0.00586	1578	0.00139	1538	0.00144	2216	0.00204	167	0.00021	0	0.00000	0	0.00000	1441	0.00109	0	0.00000	0	0.00000	578	0.00069	435	0.00047	0	0.00000	0	0.00000	392	0.00066	0	0.00000	0	0.00000	3717	0.00767	10152	0.00937	431	0.00087	15765	0.01764	119	0.00017	5173	0.00786	180	0.00026	0	0.00000	14274	0.01232	99	0.00021	8491	0.00666	153	0.00031	0	0.00000	3938	0.00449	1959	0.00199	867	0.00042	31726	0.01268	720	0.00054	36	0.00004	9008	0.00805	184	0.00022	1056	0.00186	93682	0.01250	957	0.00134	143	0.00011	3403	0.00487	7127	0.00706	323	0.00065	46	0.00005	2484	0.00540	4327	0.00260	2960	0.00852	23047	0.01449	36896	0.00913	410	0.00040	269	0.00049	48	0.00018	546	0.00054	260	0.00024	178	0.00060	402	0.00127	818	0.00070	0	0.00000	41677	0.00891	60	0.00004	976	0.00149	3180	0.00473	15085	0.00719	534	0.00034	19976	0.00667	40675	0.01346	8377	0.00754	19703	0.01080	122	0.00007	6680	0.00830	157082	0.01657	85303	0.01119	0	0.00000	15389	0.00748	2314	0.00137	1853	0.00084	1132	0.00120	55	0.00007	149	0.00014	20342	0.00744	20934	0.00310	578	0.00027	231	0.00018	41883	0.01274	15221	0.00828	94	0.00010	18850	0.00934	212	0.00019	27533	0.01135	572	0.00075	564	0.00043	50289	0.01068	1132	0.00064	1292	0.00082	318	0.00025	229	0.00015	604	0.00018	2430	0.00156	69717	0.01875	21948	0.01009	67	0.00007	3464	0.00360	86	0.00008	114	0.00008	428	0.00032	8475	0.00537	1386	0.00053	722	0.00012	116	0.00005	17259	0.00921	1021	0.00153	765	0.00065	358	0.00052	0	0.00000	0	0.00000	181	0.00029	487	0.00042	172	0.00020	303	0.00047	10804	0.00749	16283	0.01112	0	0.00000	0	0.00000	9626	0.00725	86	0.00007	15137	0.00764	17026	0.00765	171	0.00022	32913	0.00987	0	0.00000	0	0.00000	0	0.00000	2018	0.00141	1135	0.00083	383	0.00033	155	0.00013	163	0.00011
Escherichia coli O157	1045010	S1	601118	0.04935	15872	0.01542	144739	0.03412	5861	0.00174	88	0.00003	237335	0.03399	253615	0.02519	611	0.00039	2779	0.00108	9062	0.00556	36304	0.01088	187622	0.03475	131568	0.02522	73702	0.01558	467	0.00020	163	0.00009	355	0.00025	195057	0.02562	7166	0.00141	699	0.00043	12401	0.00726	31658	0.01011	110857	0.04096	532597	0.02472	207679	0.02882	201465	0.03026	203	0.00010	70897	0.03454	399	0.00020	708749	0.04088	218	0.00015	153140	0.04222	1356	0.00084	175857	0.04303	184543	0.07525	415	0.00038	253490	0.04514	79392	0.02439	816	0.00025	747	0.00047	108	0.00012	57129	0.01093	257643	0.03099	0	0.00000	3931	0.00218	165218	0.02481	1332353	0.03720	137	0.00011	0	0.00000	0	0.00000	462	0.00061	0	0.00000	1613	0.00232	6699	0.00671	4509	0.00397	8732	0.00817	7101	0.00655	0	0.00000	0	0.00000	0	0.00000	6176	0.00466	0	0.00000	0	0.00000	0	0.00000	500	0.00054	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	7919	0.01633	58298	0.05379	0	0.00000	22402	0.02507	170	0.00025	10879	0.01653	173	0.00025	0	0.00000	53846	0.04646	0	0.00000	16851	0.01322	874	0.00177	0	0.00000	35760	0.04075	10901	0.01105	3715	0.00182	45164	0.01806	1137	0.00085	0	0.00000	40701	0.03635	280	0.00034	7049	0.01242	424415	0.05661	6494	0.00910	316	0.00024	9333	0.01335	27556	0.02730	0	0.00000	232	0.00023	12335	0.02683	36280	0.02177	6079	0.01749	80153	0.05038	101679	0.02517	1478	0.00144	1953	0.00359	0	0.00000	637	0.00063	0	0.00000	1598	0.00540	372	0.00118	10565	0.00898	0	0.00000	202322	0.04327	267	0.00020	4879	0.00745	3619	0.00539	193148	0.09204	267	0.00017	172874	0.05773	460314	0.15233	21384	0.01926	85656	0.04695	280	0.00017	13281	0.01651	706203	0.07448	622876	0.08171	0	0.00000	23606	0.01148	3101	0.00184	0	0.00000	595	0.00063	88	0.00011	337	0.00033	32459	0.01188	125369	0.01859	277	0.00013	297	0.00023	230153	0.07003	62069	0.03378	0	0.00000	25106	0.01244	523	0.00047	89157	0.03676	1579	0.00206	377	0.00028	114449	0.02430	5549	0.00312	2957	0.00187	338	0.00027	453	0.00030	11271	0.00336	15978	0.01025	130272	0.03503	50165	0.02306	137	0.00014	12190	0.01268	86	0.00008	166	0.00012	1759	0.00133	48104	0.03046	40607	0.01547	100756	0.01709	26389	0.01184	46388	0.02475	1290	0.00193	1126	0.00096	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1815	0.00207	0	0.00000	14723	0.01020	22662	0.01547	0	0.00000	0	0.00000	20024	0.01508	0	0.00000	44884	0.02266	57688	0.02591	0	0.00000	112881	0.03384	0	0.00000	0	0.00000	0	0.00000	2581	0.00180	1178	0.00086	0	0.00000	370	0.00030	320	0.00021
Escherichia coli O25b:H4-ST131	941322	S1	359647	0.02953	5202	0.00505	25981	0.00612	2044	0.00061	190	0.00007	15836	0.00227	252521	0.02508	2464	0.00158	691	0.00027	15149	0.00929	6357	0.00190	137309	0.02543	32698	0.00627	188323	0.03982	1632	0.00068	852	0.00048	188	0.00013	34909	0.00458	12850	0.00252	651	0.00040	12466	0.00730	46040	0.01471	47493	0.01755	281391	0.01306	51615	0.00716	291005	0.04371	556	0.00027	19492	0.00950	161	0.00008	207763	0.01198	523	0.00036	32001	0.00882	1962	0.00121	129044	0.03158	85562	0.03489	383	0.00035	55777	0.00993	36560	0.01123	0	0.00000	817	0.00051	302	0.00033	180289	0.03451	256402	0.03084	0	0.00000	2738	0.00152	225290	0.03382	481764	0.01345	0	0.00000	0	0.00000	2084	0.00090	0	0.00000	1419	0.00170	8895	0.01280	15354	0.01539	264	0.00023	0	0.00000	2388	0.00220	0	0.00000	0	0.00000	0	0.00000	3669	0.00277	0	0.00000	0	0.00000	0	0.00000	226	0.00025	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	2818	0.00581	27040	0.02495	0	0.00000	14138	0.01582	1001	0.00146	8961	0.01362	500	0.00073	0	0.00000	26683	0.02302	0	0.00000	32109	0.02519	0	0.00000	0	0.00000	21519	0.02452	3598	0.00365	3418	0.00167	49087	0.01962	1028	0.00077	0	0.00000	17823	0.01592	0	0.00000	2144	0.00378	207112	0.02763	3863	0.00541	1265	0.00095	17641	0.02523	12717	0.01260	0	0.00000	0	0.00000	5521	0.01201	17426	0.01046	14024	0.04035	0	0.00000	94137	0.02330	2692	0.00263	0	0.00000	0	0.00000	1017	0.00101	0	0.00000	0	0.00000	228	0.00072	0	0.00000	0	0.00000	68810	0.01471	0	0.00000	1697	0.00259	8604	0.01281	3209	0.00153	1029	0.00065	8681	0.00290	49096	0.01625	13181	0.01187	14683	0.00805	148	0.00009	11072	0.01376	240783	0.02539	132921	0.01744	0	0.00000	13712	0.00667	10320	0.00611	0	0.00000	0	0.00000	0	0.00000	150	0.00015	27724	0.01015	42089	0.00624	601	0.00028	793	0.00061	67974	0.02068	22691	0.01235	0	0.00000	39226	0.01944	0	0.00000	23627	0.00974	346	0.00045	392	0.00030	152136	0.03230	4045	0.00227	1265	0.00080	908	0.00073	0	0.00000	2335	0.00070	4412	0.00283	12227	0.00329	22220	0.01022	0	0.00000	10247	0.01066	228	0.00021	1582	0.00114	0	0.00000	6074	0.00385	5585	0.00213	13428	0.00228	4635	0.00208	27458	0.01465	2875	0.00431	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	2267	0.00258	0	0.00000	14098	0.00977	23106	0.01578	0	0.00000	0	0.00000	21591	0.01626	0	0.00000	75671	0.03820	78061	0.03506	0	0.00000	140025	0.04198	0	0.00000	0	0.00000	0	0.00000	2034	0.00142	2850	0.00208	0	0.00000	317	0.00026	389	0.00026
Escherichia coli O8:H28	2027295	S1	101870	0.00836	1337	0.00130	16552	0.00390	954	0.00028	0	0.00000	47573	0.00681	49833	0.00495	74	0.00005	238	0.00009	1515	0.00093	5017	0.00150	31754	0.00588	13655	0.00262	17850	0.00377	146	0.00006	0	0.00000	32	0.00002	38209	0.00502	1267	0.00025	42	0.00003	2064	0.00121	24357	0.00778	5803	0.00214	166246	0.00772	47235	0.00656	32371	0.00486	196	0.00010	7079	0.00345	32	0.00002	101656	0.00586	0	0.00000	18410	0.00508	157	0.00010	23265	0.00569	18223	0.00743	172	0.00016	36535	0.00651	18963	0.00582	0	0.00000	62	0.00004	35	0.00004	10065	0.00193	48764	0.00587	0	0.00000	702	0.00039	29574	0.00444	330368	0.00922	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	689	0.00069	144	0.00013	351	0.00033	783	0.00072	0	0.00000	0	0.00000	0	0.00000	1010	0.00076	0	0.00000	0	0.00000	0	0.00000	69	0.00007	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1332	0.00275	5552	0.00512	0	0.00000	4497	0.00503	0	0.00000	3534	0.00537	0	0.00000	0	0.00000	6493	0.00560	0	0.00000	3444	0.00270	0	0.00000	0	0.00000	4807	0.00548	2259	0.00229	761	0.00037	33186	0.01327	70	0.00005	0	0.00000	5833	0.00521	0	0.00000	1361	0.00240	66101	0.00882	0	0.00000	50	0.00004	567	0.00081	2650	0.00263	0	0.00000	0	0.00000	2544	0.00553	4826	0.00290	1019	0.00293	40840	0.02567	40491	0.01002	0	0.00000	0	0.00000	0	0.00000	110	0.00011	0	0.00000	0	0.00000	25	0.00008	2422	0.00206	0	0.00000	32218	0.00689	45	0.00003	0	0.00000	1705	0.00254	5546	0.00264	32	0.00002	37469	0.01251	9014	0.00298	5996	0.00540	4454	0.00244	30	0.00002	2971	0.00369	98730	0.01041	42398	0.00556	0	0.00000	3430	0.00167	746	0.00044	0	0.00000	124	0.00013	0	0.00000	27	0.00003	10333	0.00378	17757	0.00263	65	0.00003	45	0.00003	9883	0.00301	7785	0.00424	0	0.00000	3444	0.00171	0	0.00000	7537	0.00311	80	0.00010	40	0.00003	23484	0.00499	809	0.00045	138	0.00009	75	0.00006	0	0.00000	0	0.00000	1127	0.00072	12599	0.00339	21823	0.01003	0	0.00000	2640	0.00275	0	0.00000	33	0.00002	478	0.00036	3616	0.00229	1662	0.00063	0	0.00000	0	0.00000	13218	0.00705	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	3710	0.00257	10268	0.00701	0	0.00000	0	0.00000	3276	0.00247	0	0.00000	6176	0.00312	7978	0.00358	0	0.00000	13275	0.00398	0	0.00000	0	0.00000	0	0.00000	403	0.00028	243	0.00018	0	0.00000	59	0.00005	32	0.00002
